symbol,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore_field
MATIC,1716076800000,0.70920000,0.71280000,0.67950000,0.68300000,32272444.00000000,1716163199999,22449935.99717000,60073,15475379.70000000,10769387.79570000,0
MATIC,1716163200000,0.68300000,0.75650000,0.67500000,0.75060000,85181707.00000000,1716249599999,60841736.50665000,153484,45999356.00000000,32908857.01032000,0
MATIC,1716249600000,0.75070000,0.75980000,0.71880000,0.72920000,90937733.10000000,1716335999999,67437643.39504000,163647,45766521.70000000,33944231.38030000,0
MATIC,1716336000000,0.72920000,0.73350000,0.70220000,0.72320000,77897061.50000000,1716422399999,56125275.76207000,123546,39722059.70000000,28621267.52239000,0
MATIC,1716422400000,0.72310000,0.75930000,0.69570000,0.74380000,140985314.70000000,1716508799999,103012964.04284000,257002,68180240.30000000,49816178.52982000,0
MATIC,1716508800000,0.74370000,0.75640000,0.70400000,0.72360000,54159444.40000000,1716595199999,39393598.67903000,107000,26234069.10000000,19074557.86103000,0
MATIC,1716595200000,0.72360000,0.73350000,0.72050000,0.72930000,26287438.50000000,1716681599999,19112167.80114000,55445,12614585.10000000,9171730.50000000,0
MATIC,1716681600000,0.72930000,0.73310000,0.71160000,0.71600000,32302379.50000000,1716767999999,23315557.14012000,61176,15944800.40000000,11505696.23208000,0
MATIC,1716768000000,0.71600000,0.75100000,0.71360000,0.74440000,56978548.60000000,1716854399999,41897702.48048000,111829,27161097.20000000,19995397.28484000,0
MATIC,1716854400000,0.74440000,0.75020000,0.72230000,0.73220000,65640202.40000000,1716940799999,48213986.83507000,120068,31315842.60000000,22995617.45726000,0
MATIC,1716940800000,0.73220000,0.74640000,0.71390000,0.71500000,83736056.50000000,1717027199999,61030622.66941000,142932,41316741.70000000,30114689.12665000,0
MATIC,1717027200000,0.71490000,0.72290000,0.68790000,0.69650000,67011809.40000000,1717113599999,47164161.35763000,125301,32537540.10000000,22907413.49766000,0
MATIC,1717113600000,0.69650000,0.70890000,0.68340000,0.69430000,54263411.90000000,1717199999999,37768502.21728000,98992,23875173.40000000,16617353.23475000,0
MATIC,1717200000000,0.69420000,0.70330000,0.68150000,0.69900000,24142230.60000000,1717286399999,16834676.65372000,46881,11039980.20000000,7703685.49924000,0
MATIC,1717286400000,0.69900000,0.70560000,0.68610000,0.68960000,30567441.70000000,1717372799999,21277023.25310000,61146,15118428.30000000,10519047.84307000,0
MATIC,1717372800000,0.68970000,0.71290000,0.68260000,0.70460000,50499096.20000000,1717459199999,35573941.52776000,96221,24321994.00000000,17133346.87778000,0
MATIC,1717459200000,0.70460000,0.71940000,0.69700000,0.71500000,37976015.50000000,1717545599999,26909309.21227000,69427,18152214.90000000,12858963.77043000,0
MATIC,1717545600000,0.71500000,0.72650000,0.70780000,0.72490000,33023200.70000000,1717631999999,23686533.32733000,64218,17117765.40000000,12277822.88542000,0
MATIC,1717632000000,0.72490000,0.74190000,0.71400000,0.72570000,51706322.30000000,1717718399999,37634583.81691000,100654,25799828.40000000,18784554.94878000,0
MATIC,1717718400000,0.72570000,0.72850000,0.61580000,0.66700000,109395187.60000000,1717804799999,74334829.64867000,215900,53543006.10000000,36399267.07082000,0
MATIC,1717804800000,0.66690000,0.66940000,0.64030000,0.64970000,38254278.70000000,1717891199999,25041296.53913000,80947,18873180.50000000,12355788.15941000,0
MATIC,1717891200000,0.64970000,0.65680000,0.64430000,0.65520000,20278891.30000000,1717977599999,13210275.18976000,42663,10317152.10000000,6719903.66400000,0
MATIC,1717977600000,0.65520000,0.66800000,0.63540000,0.64980000,42952316.40000000,1718063999999,27916719.26959000,77428,20844419.30000000,13542687.37395000,0
MATIC,1718064000000,0.64980000,0.65200000,0.60900000,0.61760000,81637800.30000000,1718150399999,51531431.39602000,131734,39026233.00000000,24631624.47050000,0
MATIC,1718150400000,0.61750000,0.65100000,0.60550000,0.64470000,69764320.50000000,1718236799999,44253981.25206000,118532,32728384.00000000,20762818.80207000,0
MATIC,1718236800000,0.64460000,0.64600000,0.59990000,0.60480000,64035567.20000000,1718323199999,39517288.12139000,107916,26402111.90000000,16322536.66659000,0
MATIC,1718323200000,0.60480000,0.61300000,0.57010000,0.59170000,75869717.20000000,1718409599999,44849746.58896000,124761,36075523.70000000,21354603.21745000,0
MATIC,1718409600000,0.59170000,0.61840000,0.59120000,0.61720000,28210100.80000000,1718495999999,17045513.59577000,49715,14542918.90000000,8787801.67359000,0
MATIC,1718496000000,0.61710000,0.62830000,0.60410000,0.61950000,38871470.40000000,1718582399999,23975604.94694000,65853,18338550.30000000,11308222.13014000,0
MATIC,1718582400000,0.61950000,0.62080000,0.57430000,0.58430000,67821293.20000000,1718668799999,40512140.31722000,98924,31271901.10000000,18659487.98544000,0
MATIC,1718668800000,0.58420000,0.58690000,0.51480000,0.55740000,145860893.50000000,1718755199999,79731281.91941000,219436,71323364.50000000,38977373.07199000,0
MATIC,1718755200000,0.55730000,0.58170000,0.55410000,0.57690000,43824471.60000000,1718841599999,25084150.71117000,72875,20200070.60000000,11557359.92204000,0
MATIC,1718841600000,0.57690000,0.59710000,0.56770000,0.57360000,46327874.80000000,1718927999999,26966004.73003000,69162,21954613.40000000,12778114.20257000,0
MATIC,1718928000000,0.57360000,0.58280000,0.56610000,0.56870000,42717078.30000000,1719014399999,24549152.63943000,72611,20957118.10000000,12044261.47203000,0
MATIC,1719014400000,0.56880000,0.57390000,0.56270000,0.57100000,20766778.50000000,1719100799999,11803255.81903000,37034,10345505.40000000,5880097.92445000,0
MATIC,1719100800000,0.57100000,0.58490000,0.55600000,0.56150000,30500282.80000000,1719187199999,17451545.57829000,50194,14431748.70000000,8254825.85245000,0
MATIC,1719187200000,0.56140000,0.56690000,0.53290000,0.56140000,80116497.10000000,1719273599999,44202654.63580000,111407,40115527.40000000,22139902.57477000,0
MATIC,1719273600000,0.56140000,0.58000000,0.55800000,0.56740000,37670511.70000000,1719359999999,21476831.94738000,68845,19096480.10000000,10886743.37847000,0
MATIC,1719360000000,0.56740000,0.57170000,0.54580000,0.55170000,38278694.60000000,1719446399999,21323037.77166000,60127,19147973.90000000,10669759.31889000,0
MATIC,1719446400000,0.55180000,0.57130000,0.54350000,0.56700000,35587297.00000000,1719532799999,19888648.78597000,58184,17955162.80000000,10036628.32355000,0
MATIC,1719532800000,0.56700000,0.57180000,0.55250000,0.55310000,37132393.70000000,1719619199999,20955624.27027000,66469,18860398.40000000,10646027.44531000,0
MATIC,1719619200000,0.55310000,0.56340000,0.54700000,0.54800000,18181588.30000000,1719705599999,10095367.34112000,35075,8307351.50000000,4613149.94252000,0
MATIC,1719705600000,0.54800000,0.56550000,0.54440000,0.56100000,28382563.40000000,1719791999999,15698921.07289000,50369,14373815.50000000,7942279.88584000,0
MATIC,1719792000000,0.56110000,0.56960000,0.55350000,0.55780000,31731138.00000000,1719878399999,17864087.31531000,63535,15680371.70000000,8825382.59781000,0
MATIC,1719878400000,0.55790000,0.57440000,0.55560000,0.57150000,29733593.60000000,1719964799999,16824388.09694000,59299,14028811.50000000,7939450.80769000,0
MATIC,1719964800000,0.57160000,0.57400000,0.52620000,0.53110000,56467365.70000000,1720051199999,30837573.78855000,92169,27190643.30000000,14833658.03628000,0
MATIC,1720051200000,0.53110000,0.53560000,0.49260000,0.49430000,89917768.90000000,1720137599999,45797667.71296000,139422,41352340.80000000,21071880.71391000,0
MATIC,1720137600000,0.49440000,0.49490000,0.42810000,0.46780000,201677512.00000000,1720223999999,91569245.57292000,270868,96077163.90000000,43595433.74937000,0
MATIC,1720224000000,0.46780000,0.50860000,0.46520000,0.50630000,41811705.30000000,1720310399999,20300255.78981000,72593,19590159.60000000,9498737.28744000,0
MATIC,1720310400000,0.50620000,0.50620000,0.47500000,0.47780000,40925236.50000000,1720396799999,20135866.17760000,75550,19192883.00000000,9435386.76590000,0
MATIC,1720396800000,0.47790000,0.51480000,0.46000000,0.50180000,90601152.60000000,1720483199999,44430493.63483000,136185,44344911.10000000,21733423.55687000,0
MATIC,1720483200000,0.50190000,0.50870000,0.49340000,0.50090000,51767620.90000000,1720569599999,25882561.33223000,72235,25939438.60000000,12967998.91479000,0
MATIC,1720569600000,0.50100000,0.51580000,0.49280000,0.51280000,41509428.40000000,1720655999999,21056895.64167000,60910,20974553.20000000,10640844.61889000,0
MATIC,1720656000000,0.51290000,0.52480000,0.49640000,0.49800000,48765340.70000000,1720742399999,24919610.99123000,96635,24275617.10000000,12407960.88663000,0
MATIC,1720742400000,0.49800000,0.50990000,0.49140000,0.50710000,34589918.30000000,1720828799999,17297604.69598000,66590,17320484.80000000,8662786.52108000,0
MATIC,1720828800000,0.50720000,0.53620000,0.50510000,0.53110000,37055004.00000000,1720915199999,19330938.78264000,74530,20008041.40000000,10437113.42357000,0
MATIC,1720915200000,0.53110000,0.53500000,0.51760000,0.53080000,32844757.40000000,1721001599999,17310531.55879000,72065,18411492.00000000,9698671.79186000,0
MATIC,1721001600000,0.53080000,0.54960000,0.52890000,0.54860000,59246565.50000000,1721087999999,31817717.63801000,107890,32317480.80000000,17355498.41637000,0
MATIC,1721088000000,0.54870000,0.55240000,0.51930000,0.54300000,76133902.60000000,1721174399999,41053535.31160000,140022,37803559.50000000,20377770.00061000,0
MATIC,1721174400000,0.54300000,0.56100000,0.53930000,0.53950000,52939714.00000000,1721260799999,29161754.80144000,122134,27494233.50000000,15145542.35410000,0
MATIC,1721260800000,0.53940000,0.55190000,0.51010000,0.51670000,89699585.30000000,1721347199999,47712840.34048000,159654,49247933.80000000,26202158.90978000,0
MATIC,1721347200000,0.51670000,0.53450000,0.50600000,0.53320000,60603333.30000000,1721433599999,31473571.32835000,103236,31246041.70000000,16225829.06732000,0
MATIC,1721433600000,0.53310000,0.54260000,0.52730000,0.54130000,35095414.80000000,1721519999999,18802712.29191000,62730,17376103.50000000,9309685.18780000,0
MATIC,1721520000000,0.54130000,0.54940000,0.52150000,0.54830000,44021516.40000000,1721606399999,23653866.68364000,84066,21867690.80000000,11755463.58824000,0
MATIC,1721606400000,0.54840000,0.55240000,0.52690000,0.53050000,42702028.80000000,1721692799999,23020976.78377000,81122,20849072.40000000,11245112.89179000,0
MATIC,1721692800000,0.53050000,0.55810000,0.51910000,0.53270000,89175149.80000000,1721779199999,47964371.86578000,165262,45788822.60000000,24612155.56571000,0
MATIC,1721779200000,0.53260000,0.54040000,0.51350000,0.51700000,39847244.80000000,1721865599999,21135406.14221000,91561,20367996.10000000,10807812.53596000,0
MATIC,1721865600000,0.51700000,0.52010000,0.48130000,0.49730000,56721547.30000000,1721951999999,28362019.79065000,114681,28806975.10000000,14396511.86384000,0
MATIC,1721952000000,0.49720000,0.51520000,0.49650000,0.51470000,28873339.60000000,1722038399999,14693806.62046000,57866,14235001.80000000,7247258.32940000,0
MATIC,1722038400000,0.51470000,0.52380000,0.50800000,0.51710000,30135692.60000000,1722124799999,15560394.49591000,64519,14482599.10000000,7478512.97026000,0
MATIC,1722124800000,0.51700000,0.52050000,0.50460000,0.50860000,18350968.70000000,1722211199999,9386320.32737000,45989,9411232.30000000,4811504.58443000,0
MATIC,1722211200000,0.50870000,0.52470000,0.50860000,0.51020000,43097594.30000000,1722297599999,22273249.44593000,80487,21137642.40000000,10925747.16519000,0
MATIC,1722297600000,0.51020000,0.53000000,0.49950000,0.50530000,39735502.10000000,1722383999999,20421077.22465000,81737,19647790.20000000,10092223.82063000,0
MATIC,1722384000000,0.50540000,0.52070000,0.49110000,0.49570000,55870755.90000000,1722470399999,28338555.37537000,101448,30503054.70000000,15461974.85205000,0
MATIC,1722470400000,0.49570000,0.50500000,0.46600000,0.49180000,76932821.50000000,1722556799999,37300669.22955000,165779,39603732.50000000,19183621.38054000,0
MATIC,1722556800000,0.49170000,0.49480000,0.45650000,0.46800000,66441571.90000000,1722643199999,31547585.72982000,168929,33485064.20000000,15909175.79538000,0
MATIC,1722643200000,0.46800000,0.47380000,0.44200000,0.45470000,52370172.50000000,1722729599999,24030917.30155000,111764,24168527.50000000,11088080.54705000,0
MATIC,1722729600000,0.45460000,0.45840000,0.40920000,0.42160000,64211161.40000000,1722815999999,27621280.27924000,117101,30561321.20000000,13144477.03468000,0
MATIC,1722816000000,0.42150000,0.42490000,0.33420000,0.38440000,430337750.90000000,1722902399999,159307591.17992000,570925,206932298.90000000,76624010.56372000,0
MATIC,1722902400000,0.38440000,0.41760000,0.38380000,0.40790000,76895915.20000000,1722988799999,31278471.51229000,173884,35410421.70000000,14405043.15455000,0
MATIC,1722988800000,0.40780000,0.41710000,0.38740000,0.39200000,64014814.90000000,1723075199999,25725210.22004000,123095,31110005.50000000,12511515.43335000,0
MATIC,1723075200000,0.39200000,0.43300000,0.38640000,0.43170000,68656639.30000000,1723161599999,28224304.42886000,170796,36406838.90000000,14963190.10917000,0
MATIC,1723161600000,0.43170000,0.43200000,0.41380000,0.42180000,41725085.70000000,1723247999999,17622075.93829000,121572,20792026.50000000,8780654.19299000,0
MATIC,1723248000000,0.42180000,0.43150000,0.41850000,0.42630000,21806972.30000000,1723334399999,9273557.64923000,70514,10141716.90000000,4312401.53809000,0
MATIC,1723334400000,0.42620000,0.43780000,0.40240000,0.40300000,35693603.00000000,1723420799999,14998581.30827000,96125,18520213.30000000,7775814.18862000,0
MATIC,1723420800000,0.40300000,0.43290000,0.40170000,0.42630000,53811992.10000000,1723507199999,22597627.23539000,110701,26097769.00000000,10962832.13389000,0
MATIC,1723507200000,0.42630000,0.42700000,0.41110000,0.42210000,41533861.40000000,1723593599999,17424087.41568000,85667,20790558.20000000,8712542.69203000,0
MATIC,1723593600000,0.42200000,0.42540000,0.40710000,0.42380000,46223299.40000000,1723679999999,19324743.77484000,108665,23319746.20000000,9748074.22480000,0
MATIC,1723680000000,0.42380000,0.43200000,0.39640000,0.40120000,72765037.20000000,1723766399999,30074860.23606000,153046,34982059.80000000,14442483.39033000,0
MATIC,1723766400000,0.40110000,0.40780000,0.39210000,0.40400000,45240186.10000000,1723852799999,18142167.83789000,126252,22672884.20000000,9088411.14516000,0
MATIC,1723852800000,0.40410000,0.41050000,0.40130000,0.41050000,17561915.80000000,1723939199999,7131809.45842000,46759,8800187.30000000,3572895.70860000,0
MATIC,1723939200000,0.41040000,0.41910000,0.40710000,0.41160000,26608569.20000000,1724025599999,11003882.70871000,66455,12326591.80000000,5098239.31177000,0
MATIC,1724025600000,0.41170000,0.43050000,0.40930000,0.43010000,59537048.90000000,1724111999999,25066843.69742000,135588,28471349.80000000,11990983.11724000,0
MATIC,1724112000000,0.43000000,0.46690000,0.42870000,0.46150000,69615970.50000000,1724198399999,31129854.41146000,179409,34079241.40000000,15236266.90448000,0
MATIC,1724198400000,0.46140000,0.53000000,0.45620000,0.52510000,157388732.10000000,1724284799999,77813883.75199000,473533,80012268.80000000,39572911.93346000,0
MATIC,1724284800000,0.52500000,0.53990000,0.51540000,0.53200000,132608795.80000000,1724371199999,70002479.93717000,458301,65079674.60000000,34368928.01189000,0
MATIC,1724371200000,0.53190000,0.54460000,0.51860000,0.53770000,103466383.70000000,1724457599999,55007116.65704000,402247,48394016.40000000,25727254.61669000,0
MATIC,1724457600000,0.53770000,0.58190000,0.53080000,0.57110000,117390094.60000000,1724543999999,65080349.78421000,423895,56623919.50000000,31366556.19422000,0
MATIC,1724544000000,0.57110000,0.57500000,0.52250000,0.52440000,109526500.60000000,1724630399999,59289009.80777000,310868,55320616.30000000,29938728.80554000,0
MATIC,1724630400000,0.52450000,0.52790000,0.50160000,0.50220000,79206147.00000000,1724716799999,40887672.69021000,248211,36974333.20000000,19085810.42133000,0
MATIC,1724716800000,0.50220000,0.51450000,0.45880000,0.46620000,92323260.80000000,1724803199999,45438591.86288000,366483,45203907.30000000,22272107.51844000,0
MATIC,1724803200000,0.46620000,0.46670000,0.42530000,0.43670000,174478350.80000000,1724889599999,78004222.40823000,551617,97549200.70000000,43627417.83411000,0
MATIC,1724889600000,0.43670000,0.44630000,0.41440000,0.42520000,98713822.80000000,1724975999999,42848007.70459000,314239,50548647.30000000,21944918.13251000,0
MATIC,1724976000000,0.42510000,0.43030000,0.39900000,0.42100000,89587645.10000000,1725062399999,37338440.30110000,340344,44465712.00000000,18534334.33490000,0
MATIC,1725062400000,0.42100000,0.42700000,0.41730000,0.41960000,41888444.80000000,1725148799999,17656957.69180000,131775,18904624.90000000,7967760.12914000,0
MATIC,1725148800000,0.41960000,0.42030000,0.39670000,0.40230000,58016271.70000000,1725235199999,23706848.19944000,223865,27196643.50000000,11116098.95445000,0
MATIC,1725235200000,0.40220000,0.41500000,0.39560000,0.41080000,82485496.70000000,1725321599999,33328390.56602000,354018,43955503.50000000,17757659.66665000,0
MATIC,1725321600000,0.41080000,0.41500000,0.39650000,0.39780000,80614184.70000000,1725407999999,32798798.53302000,175393,41966010.10000000,17080527.14017000,0
MATIC,1725408000000,0.39780000,0.40030000,0.35000000,0.38140000,137684321.20000000,1725494399999,52394717.45559000,210135,69781085.20000000,26593285.70443000,0
MATIC,1725494400000,0.38140000,0.38790000,0.36200000,0.36850000,51347366.60000000,1725580799999,19163609.08514000,113196,23064583.30000000,8613262.52967000,0
MATIC,1725580800000,0.36860000,0.37940000,0.35050000,0.36590000,45664659.20000000,1725667199999,16800379.15316000,83084,21083981.90000000,7762010.39442000,0
MATIC,1725667200000,0.36600000,0.37640000,0.36430000,0.36950000,18675410.60000000,1725753599999,6949923.50706000,38929,8834838.90000000,3288372.99196000,0
MATIC,1725753600000,0.36950000,0.37990000,0.36730000,0.37570000,28256827.20000000,1725839999999,10530148.06459000,64547,14473533.50000000,5393009.85847000,0
MATIC,1725840000000,0.37580000,0.38570000,0.37140000,0.38220000,53199619.60000000,1725926399999,20136184.47499000,118827,27135818.80000000,10276262.17153000,0
MATIC,1725926400000,0.38210000,0.38260000,0.37740000,0.37940000,4452579.60000000,1725937199999,1690323.85073000,6495,2110869.20000000,801216.25099000,0
